# Hipparcos bright-star supplement for Gaia DR3 — generated by hipparcos-gaia-match
# Position propagated from Hipparcos epoch (J1991.25) to ref_epoch J2016.00 via Hipparcos PM.
# fitted_g_mag uses G ≈ +0.0222 +1.0109*Hp -0.4422*(B-V) when B-V is present,
# else the fallback G ≈ -0.2005 +0.9990*Hp.
hip,ra_j2016,dec_j2016,parallax_mas,pmra_mas_yr,pmdec_mas_yr,b_v,fitted_g_mag
89071,272.683950,-22.239740,-0.0500,1.6200,-4.9700,1.2300,7.3432
4161,13.287479,51.879497,2.7500,-3.2800,-7.9700,0.1260,8.7918
99124,301.860568,36.567752,0.3900,0.1400,-2.8100,1.7790,6.5950
99580,303.137955,40.268168,1.8500,-7.7600,-2.5400,0.3090,7.5180
84966,260.492381,-33.414546,-0.3400,3.9100,1.1200,0.3150,8.7385
90373,276.610270,-18.086234,0.9900,2.4600,-2.0600,0.9930,7.6098
98689,300.670029,-41.417731,10.8500,3.9800,6.8400,0.3080,7.5184
43750,133.669635,0.953062,8.1300,-2.5500,-42.0700,0.6390,8.6863
90789,277.829229,62.538201,7.8800,4.8500,51.1200,0.9000,6.8927
37355,115.008965,11.089433,3.6300,-30.5400,14.0300,0.9550,7.0807
2557,8.124911,51.728245,2.6100,-13.0400,-2.5300,1.1010,6.5511
30630,96.542146,18.756175,68.2000,-119.3200,-164.0600,0.9380,6.4614
27483,87.293329,39.180958,15.3400,-28.4200,-25.5500,0.9490,4.1618
35578,110.135401,-26.700042,11.0800,-32.8100,43.7600,0.2480,6.7261
39598,121.381941,-13.572507,4.3300,-21.6500,4.7600,0.0310,7.5701
82202,251.903283,-62.149718,4.9200,-23.7100,-15.5900,1.1700,8.1482
78169,239.418942,-60.200712,28.9300,-113.9600,-102.3500,0.6210,7.1576
24951,80.163146,46.963744,5.3000,-4.7000,-8.9500,0.5820,6.3762
53080,162.891026,-41.786128,2.8300,-20.1100,1.2600,0.1040,8.4477
101135,307.504866,48.779366,3.2800,5.6900,15.8500,0.1310,8.7491
79575,243.539856,-59.558230,0.5700,-4.1500,-6.7600,0.0690,8.3014
53103,162.957135,-52.384574,3.4500,1.4300,14.8100,1.0180,7.6088
88004,269.646826,-42.486141,-1.5600,3.1100,-0.4600,-0.0020,8.5249
28975,91.719394,-19.939840,4.7500,-8.6500,-18.4600,0.1460,8.3280
33054,103.275634,25.311318,6.6300,-0.4500,-38.3800,0.3260,7.3689
47020,143.738303,-34.367410,4.4200,-0.9500,-1.8800,0.0280,7.4097
50849,155.747053,-24.333784,4.5200,22.6600,-24.2400,-0.0530,6.9502
51101,156.604269,-30.012428,4.2700,-30.2500,-1.9200,0.3900,8.3313
35456,109.797027,-29.013247,2.7700,8.7600,-24.3700,1.2700,6.9515
43899,134.142153,-16.708868,4.4200,-8.8900,-27.0200,1.5440,5.3544
53244,163.355184,-44.411289,17.1900,-260.0300,9.2600,0.5380,7.9626
51078,156.543830,-45.562189,15.4400,-84.8000,79.8900,0.6430,7.3299
55117,169.269794,-52.657255,9.6300,-14.2300,2.0400,0.5000,8.0906
39352,120.655846,-27.544321,3.1200,-10.0400,-4.0900,0.7520,6.6549
73328,224.763779,-42.572145,2.3700,-8.7100,-20.9700,1.0410,7.8110
84445,258.963887,-30.210932,8.8100,-14.4300,-45.2700,-0.0270,6.3018
29733,93.924119,-20.201597,2.6400,2.1600,15.5600,1.1880,7.1697
112988,343.227494,59.742948,1.0600,-2.8700,4.9900,1.2040,8.2342
51646,158.277977,-59.778835,2.2300,-19.1800,11.2100,0.0130,8.4273
36449,112.504951,18.629544,3.5700,-0.8500,-7.8500,0.0950,8.5528
73807,226.279371,-47.051339,6.5600,-23.3900,-21.1100,-0.1440,4.0386
86420,264.875991,-13.649710,14.2900,20.5900,-6.1700,0.4040,7.4962
56594,174.046813,-37.065317,16.6900,-50.8300,-158.9100,0.6610,7.8476
78698,240.973539,-58.116706,8.4300,-22.3000,-47.5300,0.5050,8.3411
92839,283.731893,-35.735152,9.6100,-22.2600,-128.3200,0.7600,8.2890
93605,285.932252,-22.712073,3.1400,-13.6900,-28.6700,1.3360,7.9231
67819,208.386054,-35.664347,19.9700,-82.3900,-22.2800,0.4440,5.4162
30662,96.653494,-15.517307,3.9800,-7.0600,7.8100,0.1090,8.8397
91777,280.721464,-39.285716,2.0200,3.3200,-8.9300,-0.0620,7.1361
39145,120.096395,-42.274943,1.4700,-8.5900,3.1000,-0.0190,8.0977
35286,109.343296,-29.131137,3.6900,-1.7000,-6.2500,0.0600,7.1833
36135,111.660032,19.304379,1.2500,8.5500,-4.9400,1.2270,8.4667
38733,118.946684,-27.113673,5.3600,-13.2300,-42.8600,1.0830,7.5700
93105,284.508096,56.408292,2.6300,5.9800,9.8900,0.1850,8.2703
55520,170.567315,-36.486216,11.1000,-55.7700,-25.0300,0.4610,7.8652
62797,193.021120,-50.364022,0.7500,-23.0500,3.5300,0.0940,8.9475
85710,262.725179,-42.028329,2.0000,-13.9300,-40.2100,0.4560,8.3830
8242,26.535782,53.607728,3.2800,-0.7200,-2.5200,-0.0180,8.9667
55384,170.113942,-47.146800,3.8700,9.9900,-3.6700,0.4200,8.7528
83650,256.452048,-44.104931,15.1600,11.4000,25.0400,0.2810,6.1454
84836,260.089741,-39.269567,2.1300,7.1900,-6.8000,0.4840,8.6436
86005,263.666678,-29.255818,0.1400,12.9800,0.9000,1.6500,8.1280
34033,105.908624,10.951763,4.3900,-2.0300,-11.9800,1.3910,4.6032
18596,59.683416,68.023806,2.9600,-1.8800,-13.7200,1.0570,6.9042
95807,292.314142,-25.467715,6.3400,0.0500,-14.5100,1.1860,7.8884
78896,241.588243,-67.587101,3.2700,-2.5800,-4.6800,1.0300,8.4729
50670,155.207611,-67.520593,3.2200,-20.4100,5.4300,0.1160,8.9377
45078,137.737856,-12.655291,3.2500,-10.0700,-0.7100,0.8760,7.8940
30538,96.295457,-14.415180,2.7900,-6.4800,-2.5900,-0.0140,8.6515
69832,214.377752,-34.751822,7.6300,6.8200,-73.2400,0.7610,8.4807
89785,274.846724,-39.676771,2.6900,-10.6900,-6.1100,0.8300,8.1064
113498,344.787576,59.814648,2.8200,5.8500,-1.4900,0.0120,6.5474
79689,243.957390,-57.912571,8.8200,-12.1200,-49.8600,0.1370,5.6329
62799,193.022341,-48.094269,6.8100,-44.2100,3.7600,0.0400,6.3834
61994,190.573644,-52.130005,3.7200,-12.5600,-11.2600,0.5160,8.5890
84827,260.052211,-70.046244,25.7800,-47.2300,-197.3800,0.5980,6.3591
50740,155.407340,-67.772001,1.6200,-8.8800,4.8600,-0.0080,9.0734
2074,6.549799,56.779026,4.4500,-49.6400,-45.6600,0.8790,6.4168
29591,93.545233,17.100417,5.1600,3.1200,-11.8300,0.4910,8.5798
54095,166.030456,-40.308629,13.5300,-51.1500,-9.7300,0.3690,7.3600
94717,289.100858,3.150972,7.4500,10.3800,8.3100,0.4070,8.0408
38453,118.158035,-15.427960,1.5100,-0.9600,-0.8800,-0.0200,7.7747
33810,105.291055,11.774544,3.5000,-0.2800,-13.4700,0.1070,6.8188
30731,96.844148,-19.027057,3.8800,1.1200,-1.0700,0.8400,8.4862
53153,163.125209,-30.182930,3.4600,-4.7600,-20.0300,1.1620,7.7878
39894,122.232543,-33.246354,-0.4000,-4.9200,3.8600,-0.0420,7.8552
49199,150.624754,-16.016092,3.8200,-1.0800,6.6400,0.1370,8.1096
35187,109.080015,-16.716744,3.7100,-3.2700,-11.3300,0.1590,8.0089
101170,307.596947,40.664761,3.9000,4.3100,3.8300,-0.1250,8.1951
42552,130.100467,-14.696889,5.9700,-16.7200,13.3400,0.0810,7.5278
49124,150.388733,-62.850879,0.8800,-15.0100,6.4700,0.0220,9.0197
695,2.136806,63.204025,2.1700,-9.4300,-3.5200,0.9980,6.0609
79144,242.309203,-56.902109,3.2400,-4.4200,-5.7200,1.3500,7.3609
42335,129.469673,-42.559329,2.3800,-16.5900,-10.4300,1.0450,8.6280
41084,125.736172,-4.243328,7.5900,-9.5500,-18.7400,0.3060,8.4898
80916,247.852500,-65.218224,-0.6000,-1.9600,-6.2400,0.0690,8.9990
30202,95.310308,21.132436,4.0300,-4.4300,0.2500,-0.0800,7.4777
96932,295.554353,-36.633742,19.8800,10.6200,-69.7400,0.4590,6.7541
47854,146.311590,-62.507866,2.1600,-12.8800,8.2800,1.0100,3.3059
86544,265.293629,-65.328030,8.1300,-43.7800,-38.3900,0.5840,8.3365
76411,234.100035,-53.487336,5.3700,-14.3700,-31.2400,0.2930,8.8393
55672,171.104963,-47.505804,13.5900,-64.4400,24.2300,0.5440,8.4048
2131,6.759562,60.403322,14.3800,147.0000,114.5600,0.6430,8.7553
79940,244.761125,-49.406371,5.2400,10.3000,-3.5600,0.0270,7.3697
31568,99.109472,27.277977,27.7200,8.0500,-93.6000,0.6460,6.7018
99477,302.835827,8.717109,2.2300,4.5600,-8.5300,1.6500,6.3791
43511,132.937244,-6.784245,4.4000,-24.7900,9.2600,0.0680,7.8267
88380,270.712913,-24.282546,2.9500,0.6900,-17.7000,0.4950,5.2319
76092,233.108768,-54.719632,5.2500,-5.7800,-7.7400,0.0280,8.5217
9614,30.899399,86.931750,5.5900,49.3800,-11.1000,0.3420,8.0695
48179,147.308242,-70.075205,8.1100,17.2500,-27.0100,0.4360,8.0077
51025,156.362612,-64.116348,2.4800,-17.2700,3.3100,0.0400,8.9006
57633,177.265769,-44.104339,2.1200,-42.5600,7.9000,1.5210,7.6897
97822,298.173084,38.821654,2.5100,-7.3300,-7.2100,0.9480,7.7409
89453,273.834137,-16.831528,3.1100,2.3400,-10.7200,0.0860,7.6065
11980,38.644858,88.470821,6.4900,52.6800,-46.8000,0.2410,8.1445
86796,266.036154,-51.834903,65.4600,-15.0600,-191.1700,0.6940,4.8912
21601,69.562747,60.884102,2.4600,4.3100,-21.7400,1.5270,6.0595
98593,300.391155,34.583077,1.8700,7.6600,-2.6300,0.0100,8.6510
50427,154.444152,-66.172315,1.3100,-9.6900,5.1800,0.0280,8.7846
28030,88.913106,77.924109,3.7200,-1.0500,-7.5000,1.1000,7.9163
97372,296.861640,47.907396,2.6500,-21.3400,-37.6600,1.6400,5.5040
81910,250.964209,-26.809401,21.2600,-20.0300,-102.5100,0.6740,6.5175
85578,262.324660,-42.334268,1.3700,2.5700,-1.5000,1.2620,7.5212
76513,234.393506,-62.681466,1.7900,-2.6400,-10.4900,0.1010,7.7110
49205,150.645693,-56.256659,0.3900,-9.4300,5.2200,1.0640,7.0932
72072,221.130803,-51.190668,6.3300,4.8900,2.6200,0.5000,7.8783
33121,103.475161,11.023167,11.9300,-27.2400,-26.7000,0.4710,8.0428
51373,157.390199,-32.941880,0.6600,-44.9900,-19.2900,1.2700,6.9111
102885,312.665252,42.381958,3.3100,7.7400,-7.4700,-0.0990,7.4659
98530,300.249998,42.008547,-0.7000,-3.5000,-3.5300,-0.0190,7.9157
43655,133.401521,-17.359176,15.9500,10.5500,11.8600,0.4970,7.2327
1460,4.550461,52.412306,6.6300,-15.8600,-55.2500,1.0300,7.7552
72455,222.244580,-58.119273,12.7900,-2.3800,12.6900,0.5210,6.9997
40138,122.958413,-30.322408,14.0700,-174.3200,45.4300,0.6000,8.5418
76734,235.045424,-56.914714,5.0500,-18.1700,-28.0900,1.3370,6.1334
50398,154.370380,-54.399074,3.6700,-17.8300,14.9700,0.0460,8.4632
77182,236.402726,-53.437745,4.1900,9.8800,11.4600,0.9000,7.6105
50026,153.200886,-56.150738,2.1300,-20.1800,6.9100,0.0220,8.0695
90037,275.577145,-38.657019,6.4800,-42.2800,-28.2800,1.4980,4.5054
2778,8.863822,58.678478,7.2500,-1.4200,-4.0300,0.1120,8.7070
50739,155.399180,-22.528507,7.6600,-48.0100,0.5900,0.0680,6.5833
25211,80.899765,41.601308,3.2800,-0.7700,-0.6400,0.0700,8.8165
79980,244.886840,-30.906619,24.1000,82.8800,21.8100,0.4660,5.4065
32672,102.215135,-14.389147,4.5700,-3.0300,11.6700,1.3340,7.0041
102232,310.726022,43.177431,2.6500,0.6800,2.5900,-0.0480,8.5958
97821,298.164612,51.031038,3.7700,1.2000,9.2700,0.4290,8.6578
21247,68.378262,72.528201,8.7400,29.3600,-90.8300,0.3060,5.8917
45380,138.721102,-8.757981,1.2600,3.2700,-8.6500,0.0420,7.3530
31622,99.264455,5.519422,9.7000,-18.8100,7.3800,0.3260,7.0960
92064,281.466589,59.559177,2.4700,0.6800,3.0200,1.4560,6.9805
90943,278.266734,-10.703197,16.4600,51.2900,14.7100,0.7350,8.7550
97684,297.792754,-27.471984,5.0700,19.4200,-5.1100,-0.0430,7.4512
81957,251.140705,-46.786031,-0.8700,-1.1200,-16.3000,1.0410,7.6391
52909,162.308129,-46.494860,5.3400,-33.5700,11.1700,0.9820,8.0291
44810,136.975765,-45.895157,1.9000,-8.2200,0.6700,1.0900,8.1734
57443,176.620514,-40.498561,108.2300,-1531.6900,403.4100,0.6640,4.6720
35760,110.647897,13.938703,0.8400,6.9900,-28.9300,1.0950,7.6253
85445,261.922414,-37.185641,4.1100,-5.3700,-6.4700,1.1970,6.2357
89446,273.815498,54.140252,7.6500,-38.8900,-98.9500,0.9510,6.5062
97547,297.404848,42.909526,1.6900,-2.7500,0.8400,0.1000,8.4899
69939,214.686001,-32.426532,14.2000,31.3600,-37.3200,0.4800,8.2511
91183,279.031694,-38.461589,2.5500,23.7400,-17.6600,1.0410,8.5692
38313,117.746749,-3.120933,4.3400,-12.1700,7.2100,0.7590,7.9256
81413,249.409198,-22.060107,9.7700,-59.9000,-147.2300,0.7830,8.5923
99295,302.344528,10.786003,2.3400,-0.6600,-13.8300,-0.0880,7.7137
23054,74.418269,39.481316,16.8600,-18.2100,22.5600,0.5580,8.4795
40760,124.801230,-13.607991,0.1400,-1.6700,-5.1300,1.5900,8.3466
87040,266.775119,-40.859370,1.1600,6.0700,-1.1900,-0.0020,8.0194
77140,236.250405,-59.124062,7.4800,-28.6100,-30.0100,0.1880,7.5917
82254,252.102716,-31.203747,3.4300,-3.3800,-17.8700,-0.0410,6.9348
54652,167.807601,-50.160503,2.1500,-16.6700,-19.3300,1.2030,8.5481
85649,262.555485,-69.895783,1.5500,9.4800,-31.4200,1.0890,8.5479
72812,223.231310,-51.458188,7.4400,-18.8100,-53.5700,0.7340,8.7959
33564,104.615156,22.251907,3.2900,0.9600,4.3400,1.1790,8.2655
70732,216.987750,-55.023633,1.3800,-13.8000,-6.5700,1.6930,7.9574
79143,242.303348,-71.071354,37.3000,-199.7500,-393.1600,0.7140,7.0154
66047,203.106646,-47.271917,26.3000,25.0400,-124.6300,0.6030,7.0038
81082,248.419425,-31.289169,2.1700,-10.2100,-21.6500,0.1060,8.0323
37469,115.356134,-43.635319,3.1000,-7.8800,3.3400,0.0090,7.1351
23425,75.524448,69.159918,15.8300,86.3800,-79.2800,0.4460,7.0227
45949,140.567276,-55.960254,1.1600,-10.8700,14.6700,0.7520,7.3423
84429,258.916013,-34.352226,5.8800,23.1500,3.7400,0.3700,7.7943
54840,168.414019,-53.231647,7.3100,-16.3900,37.2300,1.3090,5.2561
101723,309.293665,38.955028,2.6500,5.7500,9.3500,-0.0400,9.1280
91747,280.639469,-38.281963,3.5500,7.3600,-16.5300,0.3700,8.8557
97985,298.701107,36.995714,2.1200,11.1600,8.5400,0.7730,5.5336
46803,143.054584,-56.004895,5.2000,-9.2400,19.1000,0.4980,8.0713
71640,219.803271,-41.950497,13.9900,-43.1400,-15.8900,0.6520,8.7311
38255,117.546113,-2.692015,-0.1600,-5.4300,0.3700,0.9320,8.1827
100095,304.601084,32.110307,6.0100,11.2600,-28.6700,0.2670,7.2232
68435,210.154455,-45.775746,3.8700,13.3500,-0.6100,1.2580,7.7858
48040,146.900099,-68.055613,4.2400,18.0600,-10.1900,0.8550,8.5099
48956,149.804175,-58.128147,4.0300,-22.2200,12.0600,-0.0310,7.2235
69327,212.832949,-54.632303,7.3900,-33.4100,-26.5400,0.3480,8.5015
113820,345.736144,57.317106,3.6400,18.2900,-9.8100,1.2980,7.8389
24067,77.574302,57.072189,2.4300,-2.0000,-8.9500,0.2000,8.1020
33157,103.546361,-30.613104,4.0500,-13.5200,3.7600,0.1820,7.8875
93901,286.811090,-24.523917,1.2200,-4.1000,-3.2000,0.1050,7.8710
41628,127.301006,-9.022656,2.0800,-5.6700,0.3900,-0.0080,8.9016
60906,187.232727,-52.178306,5.1600,10.4800,2.7200,0.2000,8.6580
101457,308.428737,38.834644,3.7000,12.0600,-4.1800,0.0530,8.8443
86930,266.434531,-68.647492,8.6300,8.5700,22.3700,0.4240,7.2346
77600,237.638568,-62.523021,2.8200,-8.6600,-11.2300,0.8180,8.6678
65554,201.604060,-49.699597,10.4500,-183.9600,-33.4000,0.9900,8.5108
29827,94.217725,22.170522,1.8900,6.9500,-11.6600,0.2570,8.5721
52841,162.058647,-31.687843,7.6500,-29.1900,1.6100,0.0280,5.9439
39663,121.581259,-34.042182,7.4600,17.0000,-66.3200,0.4500,8.8810
90511,277.026128,-37.376507,1.5300,-5.1900,-12.1200,0.4000,8.6100
36083,111.521505,-26.790255,4.0000,-14.6800,16.9300,1.4160,6.8971
45531,139.180855,-56.750032,2.7800,-25.2000,12.6500,0.6750,7.5078
17431,56.012856,64.614095,3.0300,0.7600,-4.2700,0.5460,8.8386
41043,125.641118,-0.536552,2.9000,-10.4600,1.7100,0.1980,7.9007
74983,229.841738,-60.375249,1.0400,-8.7700,-9.9200,0.0210,7.9284
88804,271.918955,-18.026031,3.1300,3.3300,0.2700,2.0190,7.8132
41357,126.566137,-42.137456,-0.1400,-5.3700,5.2700,0.0310,7.9644
35213,109.159654,-23.310733,12.6600,-33.6700,46.6200,0.3170,5.9677
48643,148.774787,-57.382875,4.2400,-25.1700,10.4300,-0.1190,6.8884
44237,135.137013,-12.140814,13.8000,-33.8700,-27.0300,0.3320,7.3360
93418,285.389625,-15.282623,5.8300,-5.2900,-1.2500,0.9630,5.9753
30570,96.387215,23.327095,5.6400,-5.9700,-16.6000,0.0200,6.1294
30952,97.444724,-14.362018,2.0800,-2.6300,1.2100,0.2350,8.6627
36486,112.611792,-20.807911,4.0400,-10.3200,11.4600,0.0910,7.4324
77029,235.918078,-57.452046,0.0300,-1.9600,-1.8000,0.4150,7.1577
33872,105.469085,-15.384718,1.2400,-1.5200,2.9500,1.2930,7.3558
24491,78.821573,44.699607,1.1600,-0.6800,-2.5500,0.8980,8.3695
85595,262.365283,-40.312834,0.6600,-7.8600,-10.0400,-0.4000,8.7312
97388,296.909236,38.297667,1.0500,2.2400,-1.4600,-0.0080,8.3860
48009,146.808501,-17.205869,3.8300,-22.9200,6.4600,1.5720,6.1204
51681,158.376179,-60.127784,0.6500,-7.4600,1.4800,-0.0050,8.9710
22744,73.394849,36.805699,6.9300,1.1000,-26.3700,1.0390,6.3258
52762,161.829424,-57.325409,-0.0400,-7.1900,2.9000,0.1500,6.9918
78943,241.741456,-27.719520,3.9600,-6.7000,-29.2100,0.3970,8.1261
80425,246.246404,-25.355105,6.3600,-9.0300,-24.6400,0.4210,8.5299
35935,111.118500,6.150256,2.8200,0.5400,-0.2600,1.1660,7.5333
46715,142.842285,-53.796592,2.0100,-11.5300,10.2200,0.0350,7.9930
82007,251.285995,-23.184179,10.4600,-24.0100,-30.3100,0.4460,6.8812
68333,209.823043,-50.369721,9.7200,28.4700,-16.7100,0.9570,5.5837
39128,120.066269,-32.711831,2.6900,-0.4600,-15.1200,1.3120,8.2775
19454,62.517604,86.625749,24.4400,142.7000,-87.6200,0.3930,5.7522
41806,127.852860,-39.064069,2.0900,-5.9200,9.3000,-0.1330,6.4599
54247,166.466576,-37.928976,3.2700,-30.5300,10.0700,1.6680,7.3922
13836,44.530760,69.192858,12.4300,97.0900,-94.7500,0.4260,7.6381
42809,130.841937,-52.208756,3.1600,-24.0700,21.4000,1.0800,7.4298
31686,99.440904,18.401546,0.6800,-5.4600,-4.4400,-0.0930,7.7564
30815,97.116468,16.238171,15.4900,-91.1500,-48.5600,0.8940,5.9350
76236,233.594515,-57.073192,3.6900,-18.5700,-17.5600,1.1070,6.7203
66614,204.815322,-60.983891,1.1700,-1.2000,-0.9000,-0.0300,8.9315
38300,117.697736,3.277122,8.4800,57.6600,-29.5400,1.1060,5.7705
83943,257.374740,-47.260886,3.7900,-0.9000,-7.7700,0.0780,7.8122
91669,280.403516,-24.988138,2.8100,3.8400,-1.4600,1.3490,7.6950
67009,205.988234,-41.349507,19.0500,-93.9800,-88.1900,0.5840,7.7300
41433,126.758113,-9.407864,0.1900,-2.1400,-0.8200,1.5860,8.2069
48360,147.888238,-15.384010,1.9800,-23.5600,6.2600,0.9760,8.6383
80237,245.715456,-30.762722,8.2400,-20.5500,6.3000,0.5560,8.6219
101467,308.452301,41.772360,10.2800,-1.3600,-67.1400,0.9940,6.1536
94587,288.742052,-37.384496,2.5700,5.2800,-11.6500,0.3360,8.5675
66924,205.728954,-41.401211,9.2500,-51.6900,-37.8100,1.0190,5.5967
3988,12.818243,61.805485,1.3100,-2.0300,-1.8700,1.8800,5.2968
53334,163.623394,-61.826639,1.9600,4.9200,-3.8500,1.7360,5.2695
51083,156.556729,-63.298522,6.2300,-6.7800,10.7700,0.0060,7.1465
75477,231.281751,-61.725748,2.2200,-10.0600,-10.8600,1.1860,8.3938
87950,269.498774,-48.290762,2.1000,-4.3000,-12.6300,1.3670,7.6567
96151,293.248095,-30.585589,8.2000,-4.4200,-13.7200,0.5100,8.8242
44961,137.398126,-8.787679,5.0800,-17.7700,-7.0500,1.0020,5.1088
70519,216.374974,-43.644064,3.8100,25.3100,-105.5000,0.7910,7.4161
40008,122.557490,-3.268661,-1.4700,-4.3800,-2.6400,0.0900,8.6156
79525,243.423427,-59.151552,2.3700,-26.3800,-23.7100,1.1140,8.2437
87833,269.151480,51.488793,22.1000,-8.5200,-23.0500,1.5210,1.6141
23234,74.991039,70.054171,7.2700,13.8900,-23.7500,0.4200,8.3787
103889,315.748476,-0.924740,2.2400,7.2600,1.1000,-0.0940,6.6347
95915,292.592888,16.711137,3.9300,10.4000,0.6200,0.1090,7.3436
68872,211.545403,-43.091854,5.8100,-6.7000,-34.1500,0.9860,5.8337
34601,107.502138,-28.748162,0.6800,-3.8200,3.3000,-0.1740,7.4788
38692,118.826209,-25.931840,3.4700,-25.2200,19.5000,1.3040,6.9668
31531,99.018187,13.693997,8.7600,-18.7600,-8.4600,0.2590,7.2065
50076,153.365113,-30.430566,1.4900,15.5500,-11.7800,0.9970,7.9618
31244,98.301946,-14.096058,7.6000,5.3500,11.2900,0.4790,8.7469
116743,354.895905,58.970540,14.3800,13.1000,17.7300,0.8640,7.2524
72710,222.989972,-40.805866,0.4000,-9.7800,-5.9800,-0.0740,8.0816
24109,77.679206,46.961402,21.6400,57.3500,-150.2200,0.4520,5.5542
44083,134.693098,-16.748593,2.5600,-3.1200,-3.8500,1.3580,6.4779
75781,232.213603,-53.446956,8.6100,85.7700,-44.3100,0.4830,8.6946
53436,163.969451,-47.574656,1.5500,-9.5900,-2.5800,0.5000,8.1715
68140,209.264332,-60.716595,1.9200,-11.5900,-12.4300,0.1980,8.8914
43987,134.367881,-44.265366,2.9100,-13.2000,6.3200,-0.1550,7.5614
52946,162.410440,-62.040810,1.2800,-8.0700,2.8900,0.0500,8.7546
79932,244.715960,-57.899795,1.1900,-1.1000,-1.2000,0.9310,6.2219
29692,93.823936,-18.477436,15.6600,19.4300,-61.4600,1.0580,5.6098
91115,278.788899,63.695226,18.7600,-20.6200,-259.0200,0.5640,7.9612
24443,78.656354,61.343191,3.1800,16.0800,-15.5700,1.1800,8.5987
82775,253.743771,-41.150864,0.3400,-0.1600,-1.3600,0.1320,5.8069
63305,194.599562,-50.146097,4.3000,2.0000,-3.0800,1.0820,8.1568
34882,108.271521,-16.650426,1.2400,-2.9900,1.3300,-0.0100,8.8418
83072,254.624021,-67.045049,3.6500,6.6100,-18.7700,0.9630,8.1386
79658,243.829251,-27.210860,27.6400,-61.5800,-134.9500,0.6140,7.3629
96010,292.817690,38.400725,6.7200,13.9700,-12.0100,0.1380,7.7149
39028,119.781701,-39.420281,0.9900,-4.7500,5.6800,-0.0900,7.3810
22421,72.374877,37.334931,3.5300,4.0100,-14.1400,1.3000,7.3325
96113,293.124544,-35.451002,45.3400,-289.0800,161.3900,1.0880,8.3260
86508,265.180636,-32.155693,2.1700,-1.5900,-6.4100,-0.0150,7.3681
84142,258.037655,-30.772877,-0.2900,0.1800,-8.7000,1.5970,8.0706
97774,298.029817,47.931751,1.3200,-6.2500,-9.8100,-0.1740,6.0737
35348,109.518490,-30.453254,0.9800,0.9200,0.1600,-0.0600,8.4191
34798,108.050869,-25.942550,4.5400,-5.2800,8.6200,-0.1700,6.0719
550,1.674278,56.324647,2.4100,-3.8900,-2.5200,0.1480,8.6709
43330,132.418803,-8.638355,11.8600,4.9100,-52.5300,0.2440,6.8088
83509,256.005265,-51.083680,-4.3600,12.5500,-5.6700,0.0600,8.2751
30975,97.521397,14.500851,6.9900,19.3200,-19.0800,0.4950,7.9715
41915,128.182882,2.167186,5.5200,-9.5500,-11.3100,0.3200,8.9183
34493,107.211553,23.271575,1.1900,-0.2500,5.3200,1.0940,8.5963
81324,249.145463,-31.490169,2.6400,5.1300,7.5900,0.9890,8.4607
92892,283.900013,-34.644566,2.4600,7.2100,3.9700,1.0310,8.6039
54139,166.137227,-30.842590,2.5100,14.2300,-26.4800,1.1330,7.4670
95774,292.195301,-36.000255,5.3800,2.3600,0.6400,0.1310,7.5057
89106,272.794512,-17.383511,-0.0500,1.4800,1.0600,1.0810,8.2482
36293,112.051370,-27.399656,0.9600,-3.8500,3.1900,-0.1000,8.6188
97665,297.730325,49.700279,4.8200,-2.5800,1.4100,1.0130,6.9135
71660,219.856952,-52.750598,3.5500,-9.1100,32.7500,1.0530,7.6136
73776,226.201821,-64.031308,12.2000,102.9200,9.4700,0.9350,4.8251
3227,10.272964,57.171609,6.5300,40.4200,7.9200,0.1220,7.4895
50456,154.531548,-28.991952,1.5000,-15.4000,10.8500,0.2770,5.4800
47999,146.766309,-31.268106,7.4000,-32.7500,2.8900,0.0500,7.0462
99312,302.387487,33.681630,2.2500,7.4300,1.1100,1.5200,6.6893
42441,129.809245,-37.470016,2.6700,-16.0600,27.5800,1.6780,6.2656
29105,92.075305,-1.935991,4.1300,-4.7900,-9.2100,0.0910,8.3119
29601,93.573840,-17.480335,13.3600,47.1100,-70.8100,0.6500,7.7311
80142,245.362546,-48.188727,7.3800,-13.2400,-22.9800,-0.0470,6.6240
76244,233.610613,-59.801054,5.8800,-20.5900,-27.9800,0.1920,8.1662
35380,109.628680,4.050504,4.9500,-6.7500,-1.1200,0.0870,8.3440
112026,340.360512,56.432772,0.9400,-2.4900,-3.2500,0.8380,8.6185
44108,134.757131,-53.343312,2.3400,-34.5900,26.4900,1.3900,7.3028
77113,236.186974,-60.238424,7.5600,-23.4100,0.0500,0.4780,8.0296
93506,285.652902,-29.880089,36.6100,-14.1000,3.6600,0.0620,2.6232
31595,99.176474,23.098037,3.7300,-0.1400,-1.9700,-0.1140,7.1591
72131,221.322921,-62.876005,21.7500,70.2400,-80.3400,0.3080,5.3045
70064,215.071478,-35.390226,2.0000,-31.1300,-11.4500,1.4120,7.4953
100214,304.885070,38.731640,2.9200,-3.6700,-3.4900,0.4860,7.8239
14428,46.562364,85.863592,3.2100,-9.9100,3.0300,0.0580,8.8825
39657,121.565203,-40.099642,3.5600,-9.2800,1.5800,0.8380,7.0010
39930,122.324567,-0.116945,4.0000,-4.7900,-0.6200,0.0760,7.9243
79067,242.107934,-58.430054,19.7200,-111.0900,-117.1900,0.7990,8.7469
